state_code,state_name,sch_num,sch_name,cust_code,cust_name,cust_town,status,type,category,accd_year,lga
022,Ogun,0226662,"DE-ROYAL APPLE COLLEGE, AKUTE",22007,"ADKOLM EMERALD MFB, AKUTE",AKUTE,,,,,
022,Ogun,0226663,"GOFAMINT HERITAGE INTERNATIONAL HIGH SCHOOL, ASEESE",22008,"GATEWAY MICROFINANCE BANK, MOWE",MOWE,,,,,
022,Ogun,0226664,"THE PILLARS COLLEGE, ORIMERUNMU, MOWE",22008,"GATEWAY MICROFINANCE BANK, MOWE",MOWE,,,,,
022,Ogun,0226665,"WHITEWOOD ACADEMY, MOWE",22008,"GATEWAY MICROFINANCE BANK, MOWE",MOWE,,,,,
022,Ogun,0227919,"DEFENDERS' MODEL COLLEGE, OKE-IMOSAN, ABEOKUTA",22001,"NECO OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,Ogun,0227920,"EMAAYO MODEL COLLEGE, OWODE YEWA",22013,WEMA BANK PLC OWODE-YEWA,OWODE-YEWA,,,,,
022,Ogun,0227921,"GLORIOUS KING COLLEGE, OKE IMOSAN, ABEOKUTA",22001,"NECO OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,Ogun,0227922,"LEADING PARAGON HIGH SCHOOL, LOBURO, MOWE",22023,"TRUST MFB, ASOLO",ASOLO,,,,,
022,Ogun,0227923,"O & A CLASSIC COLLEGE, SAGAMU",22003,"NIGERIA POLICE STATION, SAGAMU",SAGAMU,,,,,
022,Ogun,0228104,"JORAI COLLEGE, KEMTA-IDI ABA, ABEOKUTA",22001,"NECO OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,Ogun,0228105,"KING DAVID SCHOOL, MAMAGOLD ADESAN, MOWE",22023,"TRUST MFB, ASOLO",ASOLO,,,,,
022,Ogun,0227924,"TREASURE OF FAITH COLLEGE, ABEOKUTA",22001,"NECO OFFICE, ABEOKUTA",ABEOKUTA,,,,,
022,Ogun,0228106,"REMINISCE HIGH SCHOOL, LOTTO/BSTOP,PAKURO,MOWE",22023,"TRUST MFB, ASOLO",ASOLO,,,,,
023,Ondo,0230030,"FEDERAL GOVERNMENT COLLEGE, IDOANI",23006,"POLICE STATION, IDO-ANI",IDO-ANI,,,,,
012,Imo,0126821,"SIV-GOLD MODEL SECONDARY SCHOOL, NNERIM NDUGBA",12014,"ST. MARY'S PARISH, UMUNDUGBA",UMUNDUGBA,,,,,
023,Ondo,0230031,"FEDERAL GOVERNMENT GIRLS' COLLEGE, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0230086,"F.U.T STAFF SECONDARY SCHOOL, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0230132,"GLORYFIELD INTERNATIONAL COLLEGE, ILE-OLUJI",23004,"NIGERIAN SECURITY & CIVIL DEFENCE CORPS, ONDO",ONDO,,,,,
023,Ondo,0230135,"OLA-OLUWA COLLEGE, IJU",23003,"POLICE STATION, IJU",IJU,,,,,
023,Ondo,0230261,"CHRIST THE REDEEMER'S INTERNATIONAL SECONDARY SCHOOL, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0230338,"BECKY PARKER COLLEGE, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0230609,"FEDERAL SCIENCE AND TECHNICAL COLLEGE, IKARE AKOKO",23007,"LEGION OFFICE, IKARE",IKARE,,,,,
023,Ondo,0230623,"GREATER TOMORROW INTERNATIONAL COLLEGE, ARIGIDI AKOKO",23007,"LEGION OFFICE, IKARE",IKARE,,,,,
023,Ondo,0230773,"ST. MATTHIAS ANGLICAN HIGH SCHOOL, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0230886,"POLICE SECONDARY SCHOOL, AKURE",23003,"POLICE STATION, IJU",IJU,,,,,
023,Ondo,0231177,"PRESTON INTERNATIONAL SCHOOL  , AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0231679,"ST. WILLIAMS CATHOLIC COLLEGE, OKITIPUPA",23005,"AREA EDUCATION OFFICE, OKITIPUPA",OKITIPUPA,,,,,
022,Ogun,0228295,POLICE SECONDARY SCHOOL SAGAMU,22003,"NIGERIA POLICE STATION, SAGAMU",SAGAMU,,,,,
022,Ogun,0228296,"EXCELLENT HIGH SCHOOL, SABO SAGAMU",22003,"NIGERIA POLICE STATION, SAGAMU",SAGAMU,,,,,
022,Ogun,0228298,"TOPCLASS COMPREHENSIVE COLLEGE, ASEESE IBAFO",22011,"NIGERIA POLICE STATION, IBAFO",IBAFO,,,,,
023,Ondo,0231735,"CALVARY INTERNATIONAL COLLEGE, ODA-AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0233228,"EMPLACE COLLEGE, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
012,Imo,0127796,"FOUNDATION OF WISDOM COLLEGE, NEMPI",12006,"ST. STEPHEN'S ANGLICAN CHURCH, OTULU",OTULU,,,,,
023,Ondo,0233229,"IMPACT HIGH SCHOOL, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0233377,"DEEPER LIFE HIGH SCHOOL, IWOYE, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0233378,"NIGERIAN NAVY SECONDARY SCHOOL, IMERI",23006,"POLICE STATION, IDO-ANI",IDO-ANI,,,,,
023,Ondo,0233552,"MABEST ACADEMY, OKE-IJEBU AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0233672,"COMMAND DAY SECONDARY SCHOOL, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0234053,"TELNET INTERNATIONAL SCHOOL, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0234187,"BGB INERNATIONAL SECONDARY SCHOOL, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0234188,"ACCORD ACADEMY, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0234531,"AMEC INTERNATIONAL SCHOOLS, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0234532,"HERITAGE COLLEGE, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0234534,"GREATER HEIGHTS ACADEMY, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
012,Imo,0127813,"MARVELOUS GREAT SUPER STAR SECONDARY SCHOOL, UMUDIBIA NEKEDE",12008,"ST. PATRICK'S PARISH, NEKEDE",NEKEDE,,,,,
023,Ondo,0234800,"NASFAT SECONDARY SCHOOL, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0234801,"GREATER TOMORROW DAY COLLEGE, JUBILEE IKARE",23007,"LEGION OFFICE, IKARE",IKARE,,,,,
023,Ondo,0235348,AINA AWAW INTERNATIONAL COLLEGE ILU ABO,23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0235350,WEXFORD COLLEGE OBA ILE,23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0235513,"SUCCESS INTERNATIONAL COLLEGE, ONDO.",23004,"NIGERIAN SECURITY & CIVIL DEFENCE CORPS, ONDO",ONDO,,,,,
023,Ondo,0235981,"HIGHER HEIGHT HIGH SCHOOL, ORITA OBELE, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0235982,"BRIGHT STARS COLLEGE, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0236326,"BABCOCK UNIVERSITY HIGH SCHOOL, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0236327,"HIGH-WATER MARK HIGH SCHOOL, OBA-ILE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0236472,"OLUWAGBAMILA INTERNATIONAL SCHOOL, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
023,Ondo,0236473,"PROGRESS INTERLECT COLLEGE, OKEIGBO",23004,"NIGERIAN SECURITY & CIVIL DEFENCE CORPS, ONDO",ONDO,,,,,
023,Ondo,0236666,"GREATPRINTS INTERNATIONAL SCHOOOL, OWO",23008,"AREA EDUCATION OFFICE, OWO",OWO,,,,,
023,Ondo,0236668,"SKYFIELD INTERNATIONAL COLLEGE, OBA-ILE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
024,Osun,0240101,"OLASHORE INTERNATIONAL SCHOOL, ILOKO-IJESHA",24017,"INSIGHT MICROFINANCE BANK, IJEBU-JESA",IJEBU-JESA,,,,,
024,Osun,0240128,"FEDERAL GOVERNMENT COLLEGE, IKIRUN",24019,"IFELODUN MICRO FINANCE BANK, IKIRUN",IKIRUN,,,,,
024,Osun,0240129,"FEDERAL GOVERNMENT GIRLS' COLLEGE, IPETUMODU",24018,"POLICE STATION, IPETUMODU",IPETUMODU,,,,,
024,Osun,0240142,"OUR LADY AND ST.FRANCIS CATHOLIC COLLEGE, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
023,Ondo,0236667,"GREAT ROYAL AMBASSADORS COLLEGE, AKURE",23002,"NECO OFFICE, AKURE",AKURE,,,,,
023,Ondo,0237925,"BASIC MODEL ACADEMY IJARE, AKURE",23001,"BANK OF AGRICULTURE, AKURE",AKURE,,,,,
024,Osun,0240144,"REGINA MUNDI GIRLS SECONDARY SCHOOL, IWO",24014,"POLARIS BANK, IWO",IWO,,,,,
024,Osun,0240155,"AMBASSADORS COLLEGE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
012,Imo,0128214,"LEGACY INTERNATIONAL SCHOOL, IHITE MGBIDI",,,,,,,,
012,Imo,0128215,"RIDGES INTERNATIONAL SCHOOL, OWALLA URATTA",,,,,,,,
024,Osun,0240182,"OLATUNDE MEMORIAL COMPREHENSIVE HIGH SCHOOL, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0240186,"EL-SHADDAI COMPREHENSIVE HIGH SCHOOL, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0240187,"ADVENTIST SECONDARY SCHOOL, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0240192,"ROYAL COMPREHENSIVE HIGH SCHOOL, MODAKEKE",24007,"WEMA BANK PLC, MODAKEKE",MODAKEKE,,,,,
024,Osun,0240196,"OAU INTERNATIONAL SCHOOL, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
012,Imo,0128072,"REGINA PACIS INTERNATIONAL SECONDARY SCHOOL, UMUOYE, IMERIENWE, NGOR - OKPALLA",12010,"ST. THERESA'S PARISH, NGURU UMUARU(NGOR OKPALA )",NGOR-OKPALA,,,,,
012,Imo,0128073,"ST. DOMINIC?S SECONDARY SCHOOL, UGIRI, ISIALA MBANO",12016,"ST. MICHEAL'S PARISH, UMUEZE 1",UMUEZE 1,,,,,
024,Osun,0240220,OLADIMEJI INTERNATIONAL SCHOOL,24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0240239,"ST.ANTHONY'S CATHOLIC HIGH SCHOOL, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0240340,"ROSEFUL INTERNATIONAL HIGH SCHOOL, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0240343,"GRACE AND GLORY INTERNATIONAL COLLEGE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0240344,"SHEKINAH COLLEGE, INISA",24006,"POLICE STATION, INISA",INISA,,,,,
024,Osun,0240345,"EL-SHADDAI INTERNATIONAL COLLEGE, IKIRUN",24019,"IFELODUN MICRO FINANCE BANK, IKIRUN",IKIRUN,,,,,
024,Osun,0240346,"GOODWILL PRIVATE SECONDARY SCHOOL, OBAAGUN",24019,"IFELODUN MICRO FINANCE BANK, IKIRUN",IKIRUN,,,,,
024,Osun,0240348,"MUSLIM INTERNATIONAL SCHOOL, MOLEEFIN IWO",24014,"POLARIS BANK, IWO",IWO,,,,,
024,Osun,0240367,"BETGAD MODEL COLLEGE, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0240406,"GOOD TIDINGS STANDARD COLLEGIATE, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0240428,"COMMAND DAY SECONDARY SCHOOL, EDE",24004,"POLARIS BANK PLC, EDE",EDE,,,,,
024,Osun,0240443,"ZION BAPTIST HIGH SCHOOL, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0240445,"ILOKO COMMUNITY MODEL GRAMMAR SCHOOL, ILOKO-IJESA",24017,"INSIGHT MICROFINANCE BANK, IJEBU-JESA",IJEBU-JESA,,,,,
024,Osun,0240473,"EBENEZER BAPTIST HIGH SCHOOL, IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0240534,"CHRIST THE KING ACADEMY, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0240536,"VICKAYOR COMPREHENSIVE COLLEGE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0240574,"BIBO-OLUWA ACADEMY, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0240610,"FEDERAL SCIENCE AND TECHNICAL COLLEGE, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0240765,"SEAT OF WISDOM COLLEGE, IKOYI-OSUN",24008,"MICROFINANCE BANK, IKIRE",IKIRE,,,,,
024,Osun,0240768,"HERITAGE OF KINGS MODEL COLLEGE, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0240769,"EBUNOLUWA INTERNATIONAL SCHOL, OFATEDO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0240770,"ROCK ETERNAL MODEL COLLEGE, DADA ESTATE, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0240798,"HOLY SPIRIT CATHOLIC HIGH SCHOOL, MODAKEKE",24007,"WEMA BANK PLC, MODAKEKE",MODAKEKE,,,,,
024,Osun,0240819,"ADVENTIST HIGH SCHOOL,OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0240821,"ST.MULUMBA CATHOLIC COLLEGE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0240824,"OUR LADY OF FATIMA ACADEMY, IWO",24014,"POLARIS BANK, IWO",IWO,,,,,
024,Osun,0240879,"SUNDEST PROGRESSIVE COLLEGE, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0240884,TITILOLA MEMORIAL COMPREHENSIVE COLLEGE,24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0240991,"ST.KIZITO'S CATHOLIC COLLEGE, IKIRUN",24019,"IFELODUN MICRO FINANCE BANK, IKIRUN",IKIRUN,,,,,
024,Osun,0241180,"GOD'S IMAGE SECONDARY SCHOOL, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0241181,"ISLAMIC COLLEGE, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0241245,"DIVINE GRACE HIGH SCHOOL,IROJO IIESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0241246,"HOLY VESSELS INTERNATIONAL COLLEGE,ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0241385,"OMOLAYO INTERNATIONAL COLLEGE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0241397,"FRANSCESCO CATHOLIC COLLEGE, EJIGBO",24013,OGIYAN MICROFINANCE BANK EJIGBO,EJIGBO,,,,,
024,Osun,0241398,"CHRIST AMBASSADOR, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0241573,"REDEEMER'S INTERNATIONAL ACADEMY, IFEWARA",24015,"NSCDC, IFEWARA",IFEWARA,,,,,
024,Osun,0241673,"JOHN MCKAY ANGLICAN GRAMMAR SCHOOL, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0241822,ANNY INTERNATIONAL SCHOOL OSOGBO,24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0241826,"POWER OF FAITH ACADEMY, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0242868,"FAITH STANDARD CEPHALO MODEL COLLEGE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
014,Kaduna,0140973,"DSS/ABU ANNEX, KONGO-ZARIA",14002,"POLARIS BANK, PZ  ZARIA",ZARIA,,,,,
024,Osun,0243068,"AS-SODIQIYYAH ISLAMIC MODEL COLLEGE, OKE-BAALE, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0243084,"VICEROY'S MODEL COLLEGE, FIWASAYE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0243093,"CHRIST THE REDEEMER'S MODEL SEC. SCHOOL, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0243096,"ADEDAYO KARIM COMPREHENSIVE HIGH SCHOOL, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0243137,"DEEPER LIFE HIGH SCHOOL, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243268,"KUNIKE INTERNATIONAL SCHOOL, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0243312,"KINGS AND QUEENS ACADEMY, OFATEDO-OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243313,"FIRST CLASS HIGH SCHOOL, ISALE GENERAL, ILESA",24002,"ZIE, ILESA",ILESA,,,,,
024,Osun,0243360,"SONS AND DAUGHTERS COLLEGE, ILESA",24017,"INSIGHT MICROFINANCE BANK, IJEBU-JESA",IJEBU-JESA,,,,,
024,Osun,0243381,"FOCUS COLLEGE, OKINNI",24010,"POLICE STATION, ILOBU",ILOBU,,,,,
024,Osun,0243382,"OKANLAWON SCIENCE ACADEMY, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0243383,"GREAT HEPHZIBAR MODEL COLLEGE, OWODE-EDE",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0243384,"DESTINY INTERNATIONAL COLLEGE, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0243385,"ADVENTIST COLLEGE, MODAKEKE",24007,"WEMA BANK PLC, MODAKEKE",MODAKEKE,,,,,
024,Osun,0243553,"CHRIST WAY HIGH SCHOOL, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
014,Kaduna,0141719,"LITTLE SCHOLARS SEC. SCHL, KADUNA",14012,"FEDERAL TRAINING CENTRE, MALALI KADUNA",MALALI,,,,,
024,Osun,0243554,"MOLEK SECONDARY SCHOOL, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243555,"REDEEMER'S COLLEGE, IDO-IJESA, ILESA",24017,"INSIGHT MICROFINANCE BANK, IJEBU-JESA",IJEBU-JESA,,,,,
014,Kaduna,0141847,"GEMS INTERNATIONAL GROUP OF SCHOOLS, KADUNA",14011,U.B.A BYE PASS KADUNA,KADUNA,,,,,
024,Osun,0243676,"ALMA ROHM BAPTIST MODEL COLLEGE, IWO",24014,"POLARIS BANK, IWO",IWO,,,,,
024,Osun,0243677,"KOSEMANI ISLAMIC COLLEGE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0243678,"ZION GLOBAL HIGH SCHOOL, OFATEDO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243679,"CANAAN GLORY INTERNATIONAL ACADEMIC INSTITUTE, OFATEDO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243684,"UNION BAPTIST CHURCH MODEL SCHOOL, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0243855,"VICTORY MONTESSORI INTERNATIONAL COLLEGE, OSOGBO.",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243856,"KEMADE HIGHFLYERS ACADEMY, ILE- IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0243857,"VICTORS MODEL COLLEGE, MORO ALAUSA",24018,"POLICE STATION, IPETUMODU",IPETUMODU,,,,,
024,Osun,0243858,"REDEEMER'S UNIVERSITY STAFF SECONDARY SCHOOL, EDE",24004,"POLARIS BANK PLC, EDE",EDE,,,,,
024,Osun,0243859,"JABU ITERNATIONAL SCHOOL, IKEJI-ARAKEJI",24021,"OLOFIN MICROFINANCE BANK, OWENA",OWENA,,,,,
024,Osun,0243861,"DAMICO COLLEGE OF ART AND SCIENCE, AJEBANDE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0243862,"POTTER AND CLAY SCHOOLS, ILESA",24017,"INSIGHT MICROFINANCE BANK, IJEBU-JESA",IJEBU-JESA,,,,,
024,Osun,0243863,"STERLING INTEGRATED INTERNATIONAL COLLEGE, OKE - BODE",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0243864,"PHOEBESTAR ROYALTY SCHOOL, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0243865,"FADEHAN COLLEGE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0243868,"EXCELLENT COMPREHENSIVE MODEL COLLEGE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0244064,"ADELEKE UNIVERSITY HIGH SCHOOL, EDE",24004,"POLARIS BANK PLC, EDE",EDE,,,,,
024,Osun,0244189,"DAY STARS PRIVATE SECONDARY SCHOOL, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0244262,"ZION HEIGHTS INTERNATIONAL COLLEGE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0244263,"CAREER BUILDER COMPREHENSIVE COLLEGE, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0244329,"DOYIN HIGH SCHOOL, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
014,Kaduna,0143774,"KAD ACADEMY, KADUNA",14012,"FEDERAL TRAINING CENTRE, MALALI KADUNA",MALALI,,,,,
024,Osun,0244330,"WATERFORDS SECONDARY SCHOOL, OSUN",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0244535,"ADERIBIGBE MODEL COLLEGE, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0244537,"PEACE ROYAL COMPREHENSIVE COLLEGE, OKINNI",24010,"POLICE STATION, ILOBU",ILOBU,,,,,
024,Osun,0244538,"KINGSPARK SCHOOLS, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0244539,"EXCEEDING GRACE COLLEGE, OGO OLUWA, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0244540,"BOWEN UNIVERSITY INTERNATIONAL SCHOOL, IWO",24014,"POLARIS BANK, IWO",IWO,,,,,
024,Osun,0244541,"SOLID BASE MODEL COLLEGE, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0244673,"OSTRICH SUCCESS INTERNATIONAL COLLEGE, ODEOMU",24022,"POLICE STATION, ODE-OMU",ODE-OMU,,,,,
024,Osun,0244674,"AMAZING SECONDARY SCHOOL, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0244675,"SOUGHT OUT COLLEGE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0244802,"FORESIGHT HIGH SCHOOL, EDE",24004,"POLARIS BANK PLC, EDE",EDE,,,,,
024,Osun,0244803,"OLUSOLA COLLEGE OF ARTS AND SCIENCE, PARAKIN, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0244804,"OVERCOMER'S GLORY POINT COLLEGE, AJEBAMIDELE TOLL GATE, ILE-IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0244805,"OUR LADY AND ST. GABRIEL CATHOLIC COLLEGE, OKE BAALE, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0244807,"DE SOLAT PRUDENT ACADEMY, OTA-EFUN, OSOGBO",24012,"POLICE STATION, OTA-EFUN",OTA-EFUN,,,,,
024,Osun,0245351,"RAWDATUL ATFAAL QURANIC MODEL COLLEGE, OSOGBO",24011,"OJA-OBA POLICE STATION, OSOGBO","OJA-OBA, OSOGBO",,,,,
024,Osun,0245389,"GLORIOUS HOPE COMPREHENSIVE HIGH SCHOOL, MODAKEKE",24007,"WEMA BANK PLC, MODAKEKE",MODAKEKE,,,,,
024,Osun,0245390,"DOMINION COVENANT ACADEMY, ILE IFE",24003,"POLARIS BANK PLC, ILE-IFE",ILE-IFE,,,,,
024,Osun,0245516,"NASFAT MODEL COLLEGE, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0245796,"THE BREEDER'S COLLEGE, EDE",24004,"POLARIS BANK PLC, EDE",EDE,,,,,
024,Osun,0245868,"SIGNS AND WONDERS SECONDARY SCHOOL, OSOGBO",24001,"NECO STATE OFFICE, OSOGBO",OSOGBO,,,,,
024,Osun,0245983,"TEMFES PALACE HEIGHTS COLLEGE, AGUNBELEWO EGBEDORE",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
024,Osun,0245984,"EEMAAN FOUNDATION COLLEGE, BORIPE COMMUNITY, OSOGBO",24020,"FIRE SERVICE, OKE - FIA, OSOGBO","OKE - FIA, OSOGBO",,,,,
